pair_id,gold_label,detector_relationship,topic_similarity,outcome_divergence,significance,confidence_weight,temporal_decay,decision_type_a,decision_type_b,agent_a,agent_b,same_project,same_agent,days_apart,severity,category,scoring_method,len_a,len_b,in_recoded_subset
pair_2061,related_not_contradicting,supersession,0.7041066031408239,0.3163339137204193,0.16726030187959262,0.7736924205025428,0.9706001683197167,planning,architecture,claude-code,claude-code,t,t,2.984,high,strategic,llm_v2,1026,2190,f
pair_2062,supersession,contradiction,0.7100603722718217,0.37451186772746203,0.18359852110342495,0.7188879979881627,0.9603887971024652,implementation,architecture,claude-code,codex-mcp-client,t,f,4.042,high,strategic,llm_v2,2366,300,f
pair_2063,related_not_contradicting,contradiction,0.755088132871188,0.3539248590250832,0.10259060076240162,0.7389181082329186,0.5195203342813717,architecture,code_review,coder,reviewer,t,f,65.485,critical,strategic,llm_v2,282,279,t
pair_2064,related_not_contradicting,contradiction,0.762173506258822,0.33345695829295285,0.1841035413031812,0.7245688619881391,0.9997440849767217,architecture,architecture,docs-consistency,cc,t,f,0.026,medium,strategic,llm_v2,537,744,f
pair_2065,related_not_contradicting,contradiction,0.7409736882315366,0.2860525261605117,0.15911672119649178,0.7745966750126783,0.9691513802031824,investigation,code_review,coder,reviewer,t,f,3.133,critical,assessment,llm_v2,1948,2317,f
pair_2066,related_not_contradicting,contradiction,0.7076839984623838,0.3395536743910118,0.18578832693370362,0.8294576672115889,0.9321297894830942,architecture,trade_off,claude-code,codex-mcp-client,t,f,7.028,critical,strategic,llm_v2,1277,327,f
pair_2067,related_not_contradicting,contradiction,0.747621255726388,0.35015593175855575,0.10748691508567522,0.784219353647678,0.5235701934503891,trade_off,deployment,codex-mcp-client,claude-code,t,f,64.708,critical,factual,llm_v2,175,2074,f
pair_2068,related_not_contradicting,contradiction,0.7108202021492758,0.39040480466553695,0.1919914156885189,0.7211102472404044,0.9594121801229667,security,documentation,coder,cli,t,f,4.143,high,strategic,llm_v2,424,913,f
pair_2069,supersession,contradiction,0.7135916926984925,0.3411927264192959,0.13860231152257468,0.6340346916571973,0.8978585076539533,architecture,architecture,architect,planner,t,f,10.774,high,strategic,llm_v2,1460,1936,f
pair_2070,related_not_contradicting,contradiction,0.7233756073647116,0.33583234140970886,0.13608123956428805,0.7576278672396153,0.7393599786556837,trade_off,code_review,codex-mcp-client,claude-code,t,f,30.197,critical,factual,llm_v2,302,1648,f
pair_2071,related_not_contradicting,contradiction,0.7082126960234152,0.31964920169508093,0.1513258815255167,0.7545859444094026,0.8858642364001106,architecture,deployment,codex-mcp-client,claude-code,t,f,12.119,high,strategic,llm_v2,270,2697,f
pair_2072,related_not_contradicting,contradiction,0.7446930969228366,0.3989056027180713,0.21940747473552671,0.7389181082329186,0.999557184475798,architecture,architecture,claude-code,codex-mcp-client,t,f,0.044,high,strategic,llm_v2,2460,298,f
pair_2073,related_not_contradicting,contradiction,0.7209673474490529,0.3969268434918657,0.2359357283008979,0.824621142832438,0.9998001093400599,feature_scope,feature_scope,admin,coder,t,f,0.020,high,strategic,llm_v2,117,154,t
pair_2074,related_not_contradicting,contradiction,0.8259519263999284,0.3613102075094343,0.23862086650630693,0.8142481159191917,0.9820116827455151,investigation,code_review,claude-code,codex-mcp-client,t,f,1.815,critical,factual,llm_v2,1027,709,f
pair_2075,supersession,contradiction,0.8202453369014098,0.3918851146321871,0.24781241076352914,0.7797435194543023,0.9887095771953567,deployment,deployment,codex-mcp-client,claude-code,t,f,1.135,high,factual,llm_v2,254,973,f
pair_2076,related_not_contradicting,contradiction,0.7093009774362153,0.38749196875706193,0.20986752114266966,0.7789736853881759,0.9802326902922317,architecture,architecture,codex-mcp-client,claude-code,t,f,1.997,high,strategic,llm_v2,484,1309,f
pair_2077,related_not_contradicting,contradiction,0.7625567323390837,0.2963198197749243,0.17890219897304008,0.7997499427699993,0.9899849685396644,trade_off,code_review,codex-mcp-client,claude-code,t,f,1.007,high,factual,llm_v2,338,465,f
pair_2078,contradiction,contradiction,0.7401036638520944,0.3670489346332778,0.1435582932936243,0.5291502616497071,0.9986947096266876,code_review,planning,reviewer,claude-code,t,f,0.131,high,strategic,llm_v2,1982,1091,f
pair_2079,related_not_contradicting,contradiction,0.729266681337604,0.38142393489980697,0.20771921672681648,0.7576278672396153,0.985658386546749,architecture,planning,claude-code,codex-mcp-client,t,f,1.445,critical,strategic,llm_v2,2460,483,f
pair_2080,contradiction,contradiction,0.8183307733280671,0.28546338804956894,0.1725850227943425,0.7389181082329186,0.9998330660905714,code_review,trade_off,claude-code,codex-mcp-client,t,f,0.017,high,strategic,llm_v2,1184,232,f
pair_2081,related_not_contradicting,contradiction,0.7289806680854904,0.36513935171777234,0.11394180491406003,0.5440588279087484,0.786796793971822,trade_off,code_review,claude-code,reviewer,t,f,23.979,critical,strategic,llm_v2,1796,1517,f
pair_2082,related_not_contradicting,contradiction,0.7250767943385632,0.41469227260525243,0.19323622423316547,0.7493997609531331,0.8575610432365354,error_handling,trade_off,claude-code,investigator,t,f,15.366,high,strategic,llm_v2,446,371,f
pair_2083,related_not_contradicting,contradiction,0.7230363648596246,0.3950771532599884,0.17710228915342363,0.7200694596376667,0.8610090709471683,investigation,trade_off,investigator,codex-mcp-client,t,f,14.965,high,factual,llm_v2,760,157,f
pair_2084,related_not_contradicting,contradiction,0.8014184720095177,0.2644090586883756,0.1768155251847731,0.834865266657231,0.9994666878660121,documentation,code_review,reviewer,integrator,t,f,0.053,critical,factual,llm_v2,1871,1327,f
pair_2085,supersession,contradiction,0.7825658193780531,0.3918145819641403,0.24022748341859543,0.7848566709408323,0.9982305751253545,architecture,architecture,coder,codex-mcp-client,t,f,0.177,critical,factual,llm_v2,1634,376,f
pair_2086,related_not_contradicting,contradiction,0.7107550720571825,0.35308329784412307,0.16974687571389388,0.7028513183321955,0.9623680227010716,architecture,architecture,claude-code,coder,t,f,3.836,high,strategic,llm_v2,1461,1385,f
pair_2087,related_not_contradicting,contradiction,0.7489739328137981,0.34397678164840984,0.18989667520145742,0.768374920407054,0.9592865342514251,planning,code_review,planner,claude-code,t,f,4.157,high,strategic,llm_v2,672,1757,f
pair_2088,related_not_contradicting,contradiction,0.7053193788656924,0.3925302452001016,0.10182190481449038,0.7899366977233939,0.4655753572456883,conflict_resolution,assessment,claude-code,admin,t,f,76.448,high,assessment,llm_v2,2667,714,t
pair_2089,related_not_contradicting,contradiction,0.7541100882296403,0.3905915338308048,0.15487348257229697,0.6888395722156152,0.7633107866375706,deployment,operations,claude-code,operator,t,f,27.009,high,factual,llm_v2,2697,999,f
pair_2090,related_not_contradicting,contradiction,0.7057977211151858,0.3439702605930417,0.16382819072133803,0.6841052561050169,0.986426113257304,documentation,architecture,cli,claude-code,t,f,1.367,high,factual,llm_v2,913,1118,f
pair_2091,related_not_contradicting,contradiction,0.7434043105787091,0.39432292982160677,0.19681146375420852,0.7648529130115985,0.8777995610025713,architecture,architecture,claude-code,codex-mcp-client,t,f,13.034,high,strategic,llm_v2,1110,508,f
pair_2092,related_not_contradicting,contradiction,0.7308996127913352,0.36937953941238855,0.1851760808150498,0.7799999713897705,0.879345882120962,architecture,design,coder,codex-mcp-client,t,f,12.858,high,strategic,llm_v2,897,192,f
pair_2093,related_not_contradicting,contradiction,0.7596054359061142,0.29046015093593547,0.1452591725078595,0.8246211121129066,0.7983889060486166,code_review,code_review,reviewer,claude-code,t,f,22.516,high,factual,llm_v2,239,655,t
pair_2094,related_not_contradicting,contradiction,0.7261179449700955,0.3192995316723629,0.1782677798471649,0.8378543761621974,0.917696049270911,planning,data_migration,codex-mcp-client,coder,t,f,8.589,high,strategic,llm_v2,242,144,f
pair_2095,supersession,contradiction,0.7417981234353579,0.39820206656816726,0.14099745672786368,0.7648529130115985,0.6240855312612236,architecture,architecture,codex-mcp-client,claude-code,t,f,47.147,high,strategic,llm_v2,244,395,f
pair_2096,related_not_contradicting,contradiction,0.7077430858664255,0.41893476331473123,0.14881864876607306,0.7849840725358078,0.6394027164066258,architecture,architecture,codex-mcp-client,claude-code,t,f,44.722,high,strategic,llm_v2,324,1832,f
pair_2097,related_not_contradicting,contradiction,0.7224943939336079,0.3354909363406179,0.12075896201309795,0.6572670951236461,0.7579877856405784,architecture,architecture,planner,technical-design-partner,t,f,27.709,high,strategic,llm_v2,1936,1920,f
pair_2098,related_not_contradicting,contradiction,0.7242909422609798,0.39998052586298105,0.21116479972449873,0.7899366977233939,0.9227357214993294,code_review,trade_off,codex-reviewer,codex-mcp-client,t,f,8.041,high,factual,llm_v2,408,308,f
pair_2099,supersession,contradiction,0.7509931128843216,0.2933034992176081,0.15026433156247565,0.699999988079071,0.9745512269907928,architecture,architecture,claude-code,reviewer,t,f,2.578,critical,factual,llm_v2,1688,1053,f
pair_2100,related_not_contradicting,contradiction,0.7620369443748319,0.2508714650645876,0.1219640436923827,0.7399324088061228,0.8622088418923707,operational_recovery,deployment,operator,claude-code,t,f,14.826,critical,strategic,llm_v2,1928,2697,f
pair_2101,related_not_contradicting,contradiction,0.7403500393754596,0.39795007879616506,0.22506861567905007,0.8099382717547775,0.9431859437477054,architecture,design,claude-code,codex-mcp-client,t,f,5.849,high,factual,llm_v2,1277,417,f
pair_2102,related_not_contradicting,contradiction,0.7592909183229514,0.392953314814518,0.14522988070134785,0.7389181082329186,0.6587346507811346,investigation,architecture,investigator,claude-code,t,f,41.743,high,factual,llm_v2,1306,1973,f
pair_2103,supersession,contradiction,0.7485291859481136,0.2891708590365266,0.11951586289329395,0.800000011920929,0.6901957713737639,architecture,architecture,admin,codex-mcp-client,t,f,37.078,high,strategic,llm_v2,965,280,f
pair_2104,related_not_contradicting,contradiction,0.7605730181593799,0.3398739052495853,0.18607114584375378,0.7597367874909636,0.9474518319352394,operational,operations,codex-mcp-client,operator,t,f,5.398,high,strategic,llm_v2,879,743,f
pair_2105,related_not_contradicting,contradiction,0.7835412360052549,0.3682681631330723,0.13895357500206282,0.7894301658436464,0.6100001953928238,trade_off,error_handling,operator,claude-code,t,f,49.430,critical,strategic,llm_v2,436,1666,f
pair_2106,supersession,contradiction,0.7125844355203833,0.3682722199290288,0.20521977912231004,0.7899366977233939,0.9899690880094739,code_review,deployment,coder,codex,t,f,1.008,high,strategic,llm_v2,1158,343,f
pair_2107,related_not_contradicting,contradiction,0.7743864899027143,0.24365975440020193,0.14643531166295373,0.8199999928474426,0.9464341393349915,deployment,investigation,claude-code,operator,t,f,5.505,critical,strategic,llm_v2,276,1629,f
pair_2108,related_not_contradicting,contradiction,0.7950335764173837,0.3879447112383876,0.24645273114033586,0.800000011920929,0.9988225432455559,code_review,code_review,coder,reviewer,t,f,0.118,high,factual,llm_v2,844,1008,f
pair_2109,supersession,contradiction,0.7572624099238554,0.3830185804791363,0.2261410862515136,0.7799999713897705,0.9995825031553547,architecture,architecture,codex-mcp-client,claude-code,t,f,0.042,high,strategic,llm_v2,485,1126,f
pair_2110,related_not_contradicting,contradiction,0.7612602528408028,0.28430258685872145,0.1309730940311286,0.6244998007942776,0.9690268634576374,investigation,investigation,claude-code,investigator,t,f,3.146,critical,factual,llm_v2,668,689,f
pair_2111,related_not_contradicting,supersession,0.7557525033746874,0.38238946554521336,0.16941458838720883,0.699999988079071,0.8374661431580792,investigation,planning,claude-code,claude-code,t,t,17.737,high,factual,llm_v2,760,1817,f
pair_2112,related_not_contradicting,contradiction,0.7005675544258327,0.34411636501898424,0.10977174639424521,0.7028513183321955,0.6478459725928738,architecture,design,design-architect,claude-code,t,f,43.410,high,strategic,llm_v2,1296,1124,f
pair_2113,related_not_contradicting,contradiction,0.7659649879078101,0.3844812119508011,0.21679634445900645,0.77136246811759,0.9543538069340299,investigation,operational_recovery,investigator,claude-code,t,f,4.672,high,factual,llm_v2,1595,754,f
pair_2114,supersession,contradiction,0.7099717075551282,0.3859986185202524,0.16138329752060365,0.7300684733643238,0.8066185357922289,design,architecture,codex-mcp-client,claude-code,t,f,21.490,high,strategic,llm_v2,107,405,f
pair_2115,related_not_contradicting,contradiction,0.7902322937926973,0.35788457303928345,0.2225182347301061,0.8142481159191917,0.9662980248999385,investigation,architecture,investigator,codex-mcp-client,t,f,3.428,high,strategic,llm_v2,760,184,f
pair_2116,supersession,supersession,0.7798136998773841,0.38915214896324923,0.22862191900731166,0.7597367874909636,0.9916180331478559,security,security,coder,coder,t,t,0.842,critical,factual,llm_v2,858,976,f
pair_2117,related_not_contradicting,contradiction,0.7062847942206896,0.32458125711870833,0.15316503131625675,0.7997499427699993,0.8354146984967407,architecture,code_review,claude-code,coder,t,f,17.983,high,factual,llm_v2,1262,326,f
pair_2118,related_not_contradicting,contradiction,0.7230163545709736,0.3348257582234708,0.17678054910098695,0.7984359823313284,0.9145919948196037,investigation,implementation,claude-code,coder,t,f,8.928,high,strategic,llm_v2,1055,1495,f
pair_2119,supersession,contradiction,0.7385171782905395,0.4025305151726559,0.12268544827052415,0.7293832903654799,0.5658193996633969,assessment,design,reviewer,codex-mcp-client,t,f,56.948,high,strategic,llm_v2,592,227,t
pair_2120,supersession,contradiction,0.790590906903364,0.3631312546533281,0.22300127542337317,0.7799999713897705,0.99585776734265,trade_off,trade_off,codex-mcp-client,codex-mcp-client,t,t,0.415,critical,strategic,llm_v2,302,223,f
pair_2121,related_not_contradicting,contradiction,0.7095498366500709,0.37914215237220483,0.10744565456870393,0.4000000059604645,0.9984903743851602,feature_scope,code_review,claude-code,reviewer,t,f,0.151,high,factual,llm_v2,1289,1517,f
pair_2122,related_not_contradicting,contradiction,0.7185448350541224,0.38443493859116507,0.13918323683235717,0.7597367874909636,0.6632038724293114,deployment,trade_off,coder,codex-mcp-client,t,f,41.067,critical,strategic,llm_v2,1203,242,f
pair_2123,related_not_contradicting,contradiction,0.7088415248283026,0.32458537632207773,0.1711203748597402,0.7499333002949031,0.9917472016450385,investigation,code_review,coder,reviewer,t,f,0.829,high,strategic,llm_v2,1165,396,f
pair_2124,contradiction,contradiction,0.7295809452935156,0.3479012391738785,0.1927395220595444,0.7597367874909636,0.9994893322682759,investigation,investigation,investigator,claude-code,t,f,0.051,critical,factual,llm_v2,1306,1066,f
pair_2125,related_not_contradicting,contradiction,0.7437519006917871,0.2886172344306609,0.12898779312362332,0.7375635659577265,0.814702047025361,architecture,trade_off,operator,codex-mcp-client,t,f,20.493,high,strategic,llm_v2,611,189,f
pair_2126,related_not_contradicting,contradiction,0.7396783501628892,0.38728866259792105,0.12736090821574278,0.768374920407054,0.5786091205377555,code_review,trade_off,claude-code,operator,t,f,54.713,critical,assessment,llm_v2,1667,436,f
pair_2127,related_not_contradicting,contradiction,0.7143974046305942,0.37733476496518226,0.21298099589608505,0.7997499427699993,0.9879158375718168,design,error_handling,codex-mcp-client,codex,t,f,1.216,high,strategic,llm_v2,196,162,f
pair_2128,related_not_contradicting,contradiction,0.7072702533958749,0.35888647336006185,0.17022162806142685,0.7141428466101288,0.9390466485240152,architecture,architecture,claude-code-manual,admin,t,f,6.289,high,strategic,llm_v2,869,1548,f
pair_2129,related_not_contradicting,contradiction,0.7378245982613847,0.32206480291096906,0.0688664292900795,0.5585695956683199,0.5188405104796311,planning,operations,claude-code,codex-mcp-client,t,f,65.616,critical,factual,llm_v2,1432,451,f
pair_2130,related_not_contradicting,contradiction,0.700371071513118,0.38651998697916423,0.20868041623197087,0.784219353647678,0.9829784178021608,code_review,code_review,reviewer,operability-auditor,t,f,1.717,critical,assessment,llm_v2,882,449,f
pair_2131,supersession,contradiction,0.7755034605453351,0.3921067797975657,0.24313858474290118,0.7997499427699993,0.9997964146944727,architecture,security,claude-code,codex-mcp-client,t,f,0.020,high,strategic,llm_v2,575,94,f
pair_2132,related_not_contradicting,supersession,0.9005274291485226,0.35404543649642006,0.22953572114708756,0.7200000286102295,0.9999120945262968,architecture,architecture,reviewer,admin,t,f,0.009,high,strategic,llm_v2,220,518,t
pair_2133,related_not_contradicting,contradiction,0.7260365344971843,0.3460037830738547,0.17412640718881267,0.7597367874909636,0.9123514376620392,code_review,architecture,codex-mcp-client,claude-code,t,f,9.173,high,strategic,llm_v2,496,1381,f
pair_2134,related_not_contradicting,contradiction,0.726044779496765,0.32670859571395805,0.17272068419023495,0.7483314765582876,0.9730303096939951,code_review,code_review,reviewer,claude-code,t,f,2.734,high,strategic,llm_v2,1982,1854,f
pair_2135,related_not_contradicting,contradiction,0.7174083397180601,0.34043976025158507,0.13760397003468325,0.8199999928474426,0.6870849225284179,feature_scope,code_review,claude-code,codex-reviewer,t,f,37.530,critical,factual,llm_v2,341,378,t
pair_2136,related_not_contradicting,contradiction,0.7461107452371182,0.3520087402838692,0.17208984774615907,0.6841052561050169,0.9578016514538353,planning,planning,claude-code,planner,t,f,4.311,high,strategic,llm_v2,1000,672,f
pair_2137,related_not_contradicting,contradiction,0.7592253683479655,0.3362131515282446,0.18760677466785805,0.7493997609531331,0.9807302214238347,trade_off,trade_off,codex-mcp-client,codex-mcp-client,t,t,1.946,high,strategic,llm_v2,254,223,f
pair_2138,related_not_contradicting,contradiction,0.7533191332667442,0.41803309757632523,0.2139100854765206,0.8190238009686848,0.8293637942678344,operations,operational_recovery,codex-mcp-client,claude-code,t,f,18.710,critical,factual,llm_v2,162,1141,f
pair_2139,related_not_contradicting,contradiction,0.7530963244183333,0.36120411719352663,0.18682337362354315,0.7799999713897705,0.8805081973291209,architecture,trade_off,coder,codex-mcp-client,t,f,12.726,critical,strategic,llm_v2,897,250,f
pair_2140,related_not_contradicting,contradiction,0.7093410495162782,0.40457160520556756,0.22998697056740913,0.8648699422038663,0.9266205703927491,operations,investigation,codex-mcp-client,investigator,t,f,7.621,critical,factual,llm_v2,181,760,f
pair_2141,related_not_contradicting,contradiction,0.7505603061096763,0.38968151853731603,0.17972698115818825,0.8199999928474426,0.7493833322857226,trade_off,trade_off,codex-mcp-client,codex-coder,t,f,28.850,high,factual,llm_v2,207,389,f
pair_2142,related_not_contradicting,contradiction,0.708621656566587,0.39829311153246094,0.19608781367656222,0.7348469374350499,0.9454455008378687,architecture,architecture,coder,reviewer,t,f,5.610,critical,strategic,llm_v2,1566,1260,f
pair_2143,supersession,contradiction,0.7279101663630119,0.3753303090752653,0.18775164764243948,0.7899366977233939,0.869961523917424,code_review,architecture,coder,claude-code,t,f,13.931,high,strategic,llm_v2,1158,196,f
pair_2144,related_not_contradicting,contradiction,0.7713154951606874,0.39777252546973607,0.23954937463233691,0.8249848364534654,0.9464163545525403,operational_recovery,investigation,claude-code,operator,t,f,5.507,high,factual,llm_v2,440,1629,f
pair_2145,supersession,contradiction,0.7745122846117661,0.2000606146320607,0.11579928112350545,0.7493997609531331,0.9972462315227345,trade_off,architecture,codex-mcp-client,coder,t,f,0.276,high,strategic,llm_v2,521,2380,f
pair_2146,related_not_contradicting,contradiction,0.7077195378117428,0.4566102226894325,0.24452632832607446,0.7648529130115985,0.9893293337142118,architecture,architecture,claude-code,codex-mcp-client,t,f,1.073,high,strategic,llm_v2,1110,373,f
pair_2147,supersession,contradiction,0.7781275291654862,0.37363521649401976,0.23804084689915636,0.8190238009686848,0.9996693583103581,architecture,architecture,coder,codex-mcp-client,t,f,0.033,high,strategic,llm_v2,1113,269,f
pair_2148,related_not_contradicting,contradiction,0.7461511521127979,0.4038787240128122,0.12643876692152073,0.7467261887742775,0.5618767729235988,architecture,trade_off,claude-code,operator,t,f,57.647,critical,strategic,llm_v2,1389,436,f
pair_2149,related_not_contradicting,contradiction,0.7723527080166664,0.3961444621013799,0.2254175845688384,0.7389181082329186,0.9970621256139209,architecture,architecture,codex-mcp-client,claude-code,t,f,0.294,high,strategic,llm_v2,314,2460,f
pair_2150,related_not_contradicting,contradiction,0.7294393121657102,0.3872375987321577,0.22155129028544182,0.7899366977233939,0.9929224033497493,code_review,code_review,reviewer,coder,t,f,0.710,high,factual,llm_v2,3158,796,f
pair_2151,related_not_contradicting,contradiction,0.7041733670351176,0.3917913802627243,0.23275743139441607,0.8449852056308577,0.9984354176767785,trade_off,assessment,codex-mcp-client,reviewer,t,f,0.157,critical,assessment,llm_v2,266,1102,f
pair_2152,supersession,contradiction,0.7036265880793428,0.3180575745232619,0.15661714651542805,0.7000000476837158,0.9997542358741647,architecture,architecture,claude-code,cc,t,f,0.025,high,strategic,llm_v2,1085,744,f
pair_2153,related_not_contradicting,contradiction,0.748309647813502,0.3152179684551969,0.11640273126904835,0.7889866839706641,0.6254623711192488,investigation,implementation,investigator,claude-code,t,f,46.926,critical,strategic,llm_v2,1407,2292,f
pair_2154,related_not_contradicting,contradiction,0.7606625094440848,0.3491808644149148,0.2045202236023253,0.7997499427699993,0.9628077858756655,architecture,architecture,codex-mcp-client,coder,t,f,3.790,high,strategic,llm_v2,484,897,f
pair_2155,related_not_contradicting,contradiction,0.729475690131079,0.36196084221295066,0.20791030854251083,0.8549853990936603,0.9209687860635566,deployment,operations,operator,codex-mcp-client,t,f,8.233,high,factual,llm_v2,771,205,f
pair_2156,contradiction,contradiction,0.7241895875729618,0.3740380369470597,0.20543414563309617,0.7589466309009526,0.9992941559516979,investigation,code_review,claude-code,reviewer,t,f,0.071,high,factual,llm_v2,522,1911,f
pair_2157,related_not_contradicting,contradiction,0.7186121871884482,0.3906689891656864,0.20589397854544436,0.7389181082329186,0.9925304030694287,architecture,architecture,claude-code,codex-mcp-client,t,f,0.750,high,strategic,llm_v2,2460,442,f
pair_2158,related_not_contradicting,contradiction,0.7569757326287079,0.3910181836166753,0.23707981420340404,0.8099382717547775,0.9889258886556519,architecture,code_review,coder,reviewer,t,f,1.114,high,strategic,llm_v2,1302,1096,f
pair_2159,related_not_contradicting,contradiction,0.7297294748978397,0.3713818671104202,0.21255735270801843,0.7899366977233939,0.992890278946134,architecture,architecture,claude-code,codex-mcp-client,t,f,0.714,high,factual,llm_v2,1277,222,f
pair_2160,related_not_contradicting,contradiction,0.7017013582844999,0.3260476855598713,0.17451039996595427,0.7930952185892982,0.9617507714918585,debugging,investigation,claude-code,investigator,t,f,3.900,critical,strategic,llm_v2,1376,1106,f
pair_2161,related_not_contradicting,contradiction,0.7648324165327773,0.40448922057504433,0.2505153296721341,0.8099382717547775,0.9997908238882445,code_review,code_review,senior-engineer,reviewer,t,f,0.021,critical,factual,llm_v2,326,771,t
pair_2162,related_not_contradicting,contradiction,0.7600900249436862,0.3872256878254744,0.2293873301162367,0.7997499427699993,0.9745093625570262,planning,planning,claude-code,codex-mcp-client,t,f,2.582,high,strategic,llm_v2,780,483,f
pair_2163,related_not_contradicting,contradiction,0.7317967099605109,0.39997857825540983,0.17318712365082062,0.7576278672396153,0.7809666237486553,implementation,implementation,coder,claude-code,t,f,24.722,high,strategic,llm_v2,1653,2601,f
pair_2164,related_not_contradicting,contradiction,0.7588879680109512,0.34972219407442173,0.19368836094154954,0.7299314926283065,0.9998171013410782,architecture,code_review,claude-code,reviewer,t,f,0.018,high,factual,llm_v2,1381,465,f
pair_2165,supersession,contradiction,0.7114697803235447,0.3993222095737553,0.14231664549967712,0.749399729933893,0.6684397108012522,design,code_review,codex-mcp-client,reviewer,t,f,40.281,high,factual,llm_v2,174,465,f
pair_2166,related_not_contradicting,contradiction,0.7730232536062819,0.3234503756549236,0.21716106753552508,0.9046546312597227,0.9600612452957783,error_handling,investigation,investigator,operator,t,f,4.076,high,factual,llm_v2,1891,489,f
pair_2167,supersession,contradiction,0.7238804191302447,0.4175286542091786,0.2329624294159882,0.803118926889932,0.9597384866324227,deployment,deployment,claude-code,codex-mcp-client,t,f,4.109,high,strategic,llm_v2,910,183,f
pair_2168,related_not_contradicting,contradiction,0.7073653384368943,0.390890992066668,0.21717930236836916,0.8099382717547775,0.9697662712284361,code_review,error_handling,reviewer,claude-code,t,f,3.070,high,strategic,llm_v2,374,1184,f
pair_2169,supersession,contradiction,0.734388556027649,0.4034861778949562,0.23236676179388227,0.784219353647678,0.999958294978822,documentation,architecture,editor,claude-code,t,f,0.004,high,factual,llm_v2,306,414,f
pair_2170,related_not_contradicting,contradiction,0.8034141475310477,0.3987957600406792,0.1797834750083655,0.7877182129118703,0.7123425330514896,investigation,deployment,investigator,claude-code,t,f,33.920,high,factual,llm_v2,1516,2697,f
pair_2171,related_not_contradicting,contradiction,0.7195141708797593,0.33161360293537034,0.1547924985087671,0.799999982118606,0.8109391060166465,code_review,code_review,reviewer,claude-code,t,f,20.956,critical,factual,llm_v2,446,655,t
pair_2172,related_not_contradicting,contradiction,0.7410737543875336,0.3667154294374684,0.18027164971249443,0.7099295820319727,0.9343757187416049,code_review,code_review,reviewer,claude-code,t,f,6.788,high,strategic,llm_v2,1982,1232,f
pair_2173,related_not_contradicting,contradiction,0.7132961013493787,0.3308830080958256,0.11822403297928076,0.8199999928474426,0.6108683244980764,deployment,trade_off,claude-code,codex-mcp-client,t,f,49.287,critical,factual,llm_v2,294,174,f
pair_2174,related_not_contradicting,contradiction,0.7207418533273601,0.6141578089155928,0.32897511937869167,0.803118926889932,0.9253871656029555,investigation,operations,claude-code,codex-mcp-client,t,f,7.754,high,strategic,llm_v2,215,205,f
pair_2175,supersession,contradiction,0.7103370436332517,0.3866984220302122,0.20644753945618294,0.7745966750126783,0.9702803123613483,implementation,implementation,coder,claude-code,t,f,3.017,high,strategic,llm_v2,1067,262,f
pair_2176,related_not_contradicting,contradiction,0.7341385114713078,0.41636939841206244,0.13751752694334377,0.7293832903654799,0.6168015181030291,code_review,trade_off,claude-code,codex-mcp-client,t,f,48.321,critical,strategic,llm_v2,1648,150,f
pair_2177,related_not_contradicting,contradiction,0.7310130968151638,0.34196084393870696,0.19410959749403586,0.800000011920929,0.9706339497552604,code_review,code_review,claude-code,reviewer,t,f,2.981,high,strategic,llm_v2,1270,1355,f
pair_2178,related_not_contradicting,contradiction,0.7297782916725616,0.37180780329819596,0.19609968144197173,0.8648699422038663,0.8356350418459487,operations,investigation,codex-mcp-client,investigator,t,f,17.956,critical,strategic,llm_v2,446,760,f
pair_2179,unrelated,contradiction,0.7326444861537184,0.3758416836407742,0.19185315812581838,0.7099296122570444,0.9814211897237899,architecture,architecture,coder,claude-code,t,f,1.875,critical,strategic,llm_v2,1566,1514,f
pair_2180,supersession,contradiction,0.7444831990890418,0.32528397861803027,0.1564257456179605,0.7493997609531331,0.8619401457137442,architecture,architecture,claude-code,codex-mcp-client,t,f,14.857,high,strategic,llm_v2,227,329,f
pair_2181,related_not_contradicting,contradiction,0.7884254482300751,0.2667741693566632,0.13752308756464715,0.7249827526934916,0.9018691458367445,planning,architecture,planner,claude-code,t,f,10.329,high,strategic,llm_v2,672,2190,f
pair_2182,supersession,contradiction,0.7902186005145703,0.39059210483084494,0.26523391569358734,0.8600000143051147,0.9992171740088946,architecture,architecture,claude-code,codex-mcp-client,t,f,0.078,critical,strategic,llm_v2,522,418,f
pair_2183,related_not_contradicting,contradiction,0.7310982923731874,0.4163216037886728,0.20273898427478845,0.6663332674908412,0.9996340766479996,assessment,investigation,codex-mcp-client,claude-code,t,f,0.037,high,factual,llm_v2,283,1718,f
pair_2184,related_not_contradicting,contradiction,0.7002408964673213,0.36437188289208555,0.1815324028018356,0.7120392986392692,0.9992125131424601,architecture,trade_off,codex-mcp-client,claude-code,t,f,0.079,high,strategic,llm_v2,332,1327,f
pair_2185,related_not_contradicting,contradiction,0.7651241877361945,0.3652974737518072,0.16642004879291117,0.629682455492283,0.9455956197538689,trade_off,assessment,codex-mcp-client,claude-code,t,f,5.594,high,strategic,llm_v2,157,330,f
pair_2186,supersession,contradiction,0.7238119216166441,0.4212665104887765,0.16189997035828954,0.824621142832438,0.6438869696212492,deployment,trade_off,deployment-operator,codex-mcp-client,t,f,44.023,high,strategic,llm_v2,394,175,f
